X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,Y
-178.0,29.0,0.1,0.16,1.7,-8.0,-15.0,-0.013,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
-334.0,-2.0,-0.3,0.04,0.9,-9.0,-2.0,-0.004,0.0,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,1
178.0,-15.0,0.06,-0.01,-0.2,-10.0,4.0,0.002,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0
19.0,-9.0,0.07,0.12,0.1,-10.0,-10.0,-0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-104.0,-12.0,0.06,0.07,0.3,-10.0,-4.0,-0.001,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
193.0,1.0,0.26,0.03,-0.4,-10.0,1.0,0.004,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-41.0,8.0,0.2,0.1,0.7,-9.0,-8.0,-0.004,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
44.0,5.0,-0.16,-0.01,0.8,-9.0,4.0,-0.005,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
12.0,8.0,-0.18,0.06,0.1,-10.0,-3.0,0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-275.0,0.0,-0.13,0.12,-0.6,-10.0,-9.0,0.002,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-339.0,-9.0,-0.09,0.08,-0.7,-11.0,-2.0,0.003,-0.7,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-106.0,-30.0,0.2,0.02,0.0,-10.0,3.0,-0.004,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
239.0,-25.0,-0.11,-0.04,0.3,-10.0,7.0,-0.007,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-150.0,-11.0,0.04,0.09,-1.4,-11.0,-5.0,0.004,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-61.0,-24.0,-0.21,0.04,1.2,-9.0,-3.0,-0.01,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
75.0,-25.0,-0.42,-0.07,0.5,-9.0,9.0,-0.009,0.1,-0.0005,-0.0007,-0.0007,-0.0008,0.0001,0.0,0.0001,0.0,-0.0008,1
371.0,-12.0,-0.17,-0.04,-0.6,-10.0,8.0,0.009,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
420.0,-8.0,-0.12,0.04,-0.7,-11.0,8.0,0.008,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-221.0,11.0,0.29,0.14,0.9,-9.0,-13.0,-0.003,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,1
-311.0,-16.0,0.02,0.03,1.7,-8.0,-1.0,-0.007,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
3.0,-27.0,-0.32,-0.07,1.1,-9.0,10.0,-0.008,0.0,-0.0005,-0.0006,-0.0006,-0.0007,0.0,0.0,0.0001,0.0,-0.0007,1
23.0,-27.0,-0.32,-0.09,1.1,-9.0,10.0,-0.002,0.2,-0.0005,-0.0005,-0.0005,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,1
463.0,-7.0,0.13,-0.05,0.6,-9.0,9.0,0.009,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
605.0,12.0,0.17,-0.04,0.9,-9.0,6.0,-0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
544.0,32.0,0.06,0.09,1.2,-9.0,-8.0,-0.009,0.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0
-97.0,47.0,-0.22,0.22,0.9,-9.0,-22.0,-0.008,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-373.0,35.0,-0.33,0.1,0.2,-10.0,-8.0,-0.004,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-276.0,17.0,-0.26,-0.02,-0.8,-11.0,7.0,0.004,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-199.0,8.0,-0.05,0.03,-1.2,-11.0,2.0,0.01,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
131.0,5.0,0.4,-0.04,-0.4,-10.0,8.0,0.008,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-279.0,4.0,-0.09,0.11,1.4,-9.0,-10.0,-0.012,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-64.0,-21.0,-0.44,-0.02,-0.8,-11.0,6.0,0.002,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
122.0,-18.0,0.34,0.03,-1.6,-12.0,3.0,0.012,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
139.0,-17.0,0.41,0.1,-1.4,-11.0,2.0,0.01,-0.7,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0
-123.0,-15.0,0.57,0.22,-0.5,-10.0,-26.0,0.007,1.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0
-214.0,-16.0,0.6,0.24,-0.3,-10.0,-23.0,0.006,0.3,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,-0.0001,0.0,-0.0005,0
-425.0,-21.0,0.57,0.34,0.4,-10.0,-27.0,-0.008,-2.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-670.0,-44.0,0.33,0.05,1.4,-9.0,-4.0,-0.014,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-628.0,-57.0,0.15,-0.28,1.7,-8.0,20.0,-0.018,4.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
-326.0,-68.0,-0.03,-0.19,1.8,-8.0,21.0,-0.011,0.6,-0.0007,-0.0007,-0.0007,-0.0007,-0.0001,0.0,0.0,0.0,-0.0007,1
589.0,-62.0,-0.2,-0.24,1.3,-9.0,29.0,0.002,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
875.0,-44.0,-0.16,-0.11,1.0,-9.0,8.0,0.004,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
973.0,-25.0,-0.13,0.09,0.9,-9.0,-4.0,0.001,-2.3,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,-0.0002,0.0,-0.0006,1
943.0,-13.0,-0.18,0.24,0.8,-9.0,-6.0,-0.01,-2.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0
452.0,11.0,-0.35,0.33,0.3,-10.0,-39.0,-0.009,1.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0
-214.0,15.0,-0.29,0.34,-0.5,-10.0,-33.0,0.006,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-509.0,9.0,-0.26,-0.02,-0.7,-11.0,-22.0,-0.001,4.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-427.0,-21.0,0.26,0.01,-0.9,-11.0,4.0,0.017,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-253.0,-30.0,0.54,-0.12,-0.2,-10.0,20.0,0.017,-0.3,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,-0.0001,0.0,-0.0003,1
293.0,-25.0,0.02,-0.05,2.1,-8.0,7.0,-0.02,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,1
316.0,14.0,-0.09,0.02,0.8,-9.0,1.0,0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0
189.0,21.0,-0.01,0.2,0.7,-9.0,-25.0,0.002,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0
-461.0,16.0,-0.03,0.28,0.7,-9.0,-28.0,-0.002,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-732.0,1.0,0.01,0.14,0.7,-9.0,-9.0,0.003,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-788.0,-18.0,0.08,-0.09,0.7,-9.0,13.0,0.006,1.7,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,1
-547.0,-43.0,0.07,-0.08,0.9,-9.0,11.0,-0.003,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
555.0,-46.0,0.13,-0.24,1.3,-9.0,28.0,0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
737.0,-24.0,0.07,-0.02,1.5,-9.0,-4.0,-0.006,2.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0
70.0,1.0,-0.28,0.29,1.2,-9.0,-31.0,-0.012,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
23.0,-3.0,-0.32,-0.03,-0.2,-10.0,7.0,0.008,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
105.0,4.0,0.07,0.04,-0.8,-11.0,1.0,0.008,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-468.0,-7.0,0.05,0.17,0.1,-10.0,-16.0,-0.009,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-512.0,-25.0,-0.04,0.02,0.1,-10.0,3.0,-0.004,-0.9,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
345.0,-37.0,-0.09,-0.12,-0.4,-10.0,16.0,-0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
507.0,-24.0,-0.1,-0.03,-0.5,-10.0,4.0,-0.002,0.9,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0
229.0,-8.0,-0.14,0.24,-0.8,-11.0,-20.0,-0.003,-0.3,-0.0006,-0.0006,-0.0006,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007,0
-147.0,-6.0,-0.04,0.26,-0.9,-11.0,-27.0,0.007,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
107.0,-17.0,0.37,-0.09,-0.2,-10.0,13.0,0.008,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-176.0,-13.0,0.07,0.11,1.5,-8.0,-11.0,-0.013,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-215.0,-19.0,-0.12,0.03,1.5,-9.0,5.0,-0.011,-1.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
66.0,-23.0,-0.44,-0.1,0.8,-9.0,14.0,-0.013,0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,1
213.0,-20.0,-0.44,-0.1,0.2,-10.0,11.0,0.009,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
39.0,-9.0,-0.12,0.14,-0.8,-11.0,-13.0,0.01,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0
-192.0,-11.0,0.13,0.18,-0.8,-11.0,-17.0,0.016,0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-261.0,-16.0,0.32,-0.35,-0.5,-10.0,22.0,0.016,7.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
342.0,-12.0,0.28,-0.12,0.8,-9.0,16.0,-0.006,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-30.0,9.0,-0.49,0.14,0.3,-10.0,-12.0,-0.013,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
150.0,8.0,-0.38,-0.09,-1.4,-11.0,15.0,0.016,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
264.0,13.0,-0.2,0.16,-1.7,-12.0,-2.0,0.014,-2.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0
-111.0,18.0,0.32,0.2,-1.6,-11.0,-17.0,0.018,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,1
-502.0,3.0,0.4,0.17,-0.5,-10.0,-15.0,-0.003,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-497.0,-25.0,0.26,0.0,0.6,-9.0,4.0,-0.007,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
507.0,-30.0,-0.15,-0.16,1.0,-9.0,20.0,-0.008,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
348.0,7.0,-0.27,0.11,-0.2,-10.0,-7.0,0.007,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
28.0,16.0,-0.07,0.16,-0.7,-11.0,-14.0,0.007,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-369.0,1.0,0.15,0.12,0.1,-10.0,-10.0,-0.005,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
10.0,-42.0,-0.17,0.0,-0.5,-10.0,4.0,-0.001,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
164.0,-40.0,-0.16,-0.09,-0.7,-11.0,19.0,0.001,-0.7,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
501.0,-15.0,0.19,-0.02,-0.7,-11.0,6.0,0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0
280.0,1.0,0.33,0.2,-0.2,-10.0,-18.0,0.006,0.6,-0.0007,-0.0005,-0.0005,-0.0005,-0.0003,0.0,0.0,0.0,-0.0005,0
-236.0,2.0,0.01,0.27,0.4,-10.0,-26.0,-0.018,-0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
-415.0,-13.0,-0.3,0.03,0.0,-10.0,-2.0,-0.013,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,1
-55.0,-25.0,-0.14,-0.14,-0.7,-11.0,18.0,0.01,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
211.0,-22.0,0.07,-0.09,-0.8,-11.0,13.0,0.011,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-280.0,-15.0,-0.01,0.12,0.4,-10.0,-10.0,-0.006,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-106.0,-37.0,-0.04,-0.01,0.2,-10.0,4.0,0.0,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
209.0,-36.0,-0.01,-0.13,0.2,-10.0,16.0,0.001,0.3,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,1
338.0,-33.0,0.04,-0.04,0.2,-10.0,14.0,0.006,-1.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
555.0,-6.0,0.2,-0.02,0.6,-9.0,5.0,0.003,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0
-107.0,14.0,-0.22,0.25,0.7,-9.0,-25.0,-0.014,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
-112.0,2.0,-0.56,-0.02,-0.7,-11.0,7.0,-0.008,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
16.0,0.0,-0.43,0.01,-2.0,-12.0,6.0,0.012,-0.4,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
188.0,3.0,0.02,-0.04,-2.4,-12.0,9.0,0.023,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0
-336.0,4.0,0.54,0.22,-1.1,-11.0,-20.0,0.007,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-472.0,-5.0,0.62,-0.03,-0.4,-10.0,5.0,0.006,2.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-340.0,-26.0,0.58,-0.02,1.5,-8.0,4.0,-0.006,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-38.0,-35.0,0.13,-0.09,2.6,-7.0,12.0,-0.022,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
158.0,-33.0,-0.44,-0.07,2.4,-8.0,9.0,-0.03,0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,1
176.0,-32.0,-0.5,-0.07,2.3,-8.0,9.0,-0.029,0.0,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,1
194.0,-32.0,-0.55,-0.07,2.2,-8.0,9.0,-0.028,-0.2,-0.0008,-0.0009,-0.0009,-0.001,0.0001,0.0,0.0001,0.0,-0.001,1
240.0,-26.0,-0.62,0.07,1.3,-9.0,-5.0,0.003,-1.1,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
247.0,-18.0,-0.36,0.02,0.3,-10.0,2.0,0.016,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
84.0,-11.0,-0.02,0.15,-0.2,-10.0,-11.0,0.015,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-361.0,-20.0,0.3,0.15,0.5,-10.0,-13.0,0.007,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-447.0,-25.0,0.36,-0.08,0.7,-9.0,-6.0,0.007,3.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-510.0,-45.0,0.14,0.07,1.5,-9.0,-5.0,-0.013,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-448.0,-60.0,-0.06,-0.03,1.5,-8.0,8.0,-0.011,-1.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-210.0,-73.0,-0.37,-0.09,1.1,-9.0,12.0,-0.014,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
415.0,-64.0,-0.07,-0.07,-0.5,-10.0,12.0,0.008,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
45.0,-42.0,0.05,0.18,-0.4,-10.0,-16.0,-0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
535.0,-22.0,0.37,-0.08,0.7,-9.0,11.0,0.005,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,1
432.0,7.0,-0.12,0.09,1.3,-9.0,-8.0,-0.019,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0
-56.0,16.0,-0.52,0.28,0.5,-9.0,-26.0,-0.015,-0.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0
-160.0,16.0,-0.57,0.28,0.3,-10.0,-27.0,-0.014,-0.2,-0.0007,-0.0008,-0.0008,-0.0009,0.0001,0.0,0.0001,0.0,-0.0009,0
-332.0,13.0,-0.59,0.32,-0.1,-10.0,-32.0,0.002,-0.8,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-539.0,-1.0,-0.39,0.07,-0.9,-11.0,7.0,0.018,-1.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-115.0,-31.0,0.58,-0.04,0.0,-10.0,7.0,0.008,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
5.0,-33.0,0.6,-0.02,1.3,-9.0,5.0,-0.003,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
310.0,-26.0,0.06,-0.09,2.5,-7.0,11.0,-0.021,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
438.0,-17.0,-0.36,-0.05,2.4,-8.0,6.0,-0.035,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,1
451.0,-15.0,-0.42,-0.06,2.3,-8.0,6.0,-0.034,0.2,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011,1
564.0,-2.0,-0.58,-0.06,1.4,-9.0,10.0,-0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
614.0,9.0,-0.57,0.13,0.9,-9.0,-6.0,0.001,-2.8,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
402.0,35.0,-0.31,0.11,-0.6,-10.0,-8.0,0.011,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0
-57.0,43.0,-0.06,0.29,-1.0,-11.0,-25.0,0.013,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-261.0,40.0,0.06,0.08,-1.0,-11.0,-23.0,0.013,2.7,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-293.0,40.0,0.08,-0.11,-1.0,-11.0,-15.0,0.013,4.8,-0.0005,-0.0004,-0.0004,-0.0004,-0.0002,0.0,0.0,0.0,-0.0004,1
116.0,31.0,0.04,-0.03,-0.2,-10.0,7.0,-0.009,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0
-172.0,33.0,-0.23,0.22,-0.4,-10.0,-19.0,-0.01,-0.6,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
-624.0,14.0,-0.21,0.18,-1.1,-11.0,-15.0,0.007,-0.2,-0.0005,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
109.0,-29.0,0.38,-0.06,0.7,-9.0,9.0,-0.004,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-150.0,-27.0,-0.15,0.14,1.1,-9.0,-14.0,-0.019,0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
44.0,-33.0,-0.42,-0.15,0.4,-10.0,17.0,-0.007,0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
219.0,-31.0,-0.41,-0.1,-0.2,-10.0,15.0,0.007,-0.7,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
448.0,9.0,0.37,0.04,-0.4,-10.0,0.0,0.012,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
31.0,27.0,-0.03,0.15,0.6,-9.0,-14.0,-0.013,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,1
33.0,26.0,-0.35,0.01,0.3,-10.0,9.0,-0.024,-2.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,1
396.0,34.0,-0.13,-0.15,-0.6,-10.0,19.0,0.02,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
580.0,48.0,0.16,-0.06,-0.5,-10.0,6.0,0.016,1.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0
322.0,66.0,0.4,0.23,0.2,-10.0,-28.0,0.009,2.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
48.0,69.0,0.41,0.15,0.7,-9.0,-17.0,-0.007,1.6,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-647.0,42.0,-0.32,0.15,0.9,-9.0,-14.0,-0.013,0.0,-0.0006,-0.0007,-0.0007,-0.0008,0.0001,0.0,0.0001,0.0,-0.0008,1
-618.0,11.0,-0.14,-0.02,0.2,-10.0,6.0,0.009,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-377.0,-6.0,0.04,-0.11,0.2,-10.0,16.0,0.009,-0.8,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0.0,-0.0002,0.0,-0.0005,1
42.0,-12.0,0.07,-0.16,0.3,-10.0,20.0,0.001,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
195.0,-7.0,0.06,0.04,0.4,-10.0,-8.0,-0.002,0.8,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
